"Gene_id","Intersection_category","Intersection_count"
"WDR18","B6D2F1 pure (N=1)",1
"WDR44","B6D2F1 pure (N=1)|C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",4
"WDR45","B6D2F1 pure (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"WDR45B","B6D2F1 pure (N=1)|C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",4
"WDR66","B6D2F1 pure (N=1)",1
"WDR74","B6D2F1 pure (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"WEE1","B6D2F1 pure (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"WIPI2","B6D2F1 pure (N=1)|C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",4
"WSB1","B6D2F1 pure (N=1)|C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",4
"WTAP","B6D2F1 pure (N=1)|C57BL/6 pure (N=3)",2
"XIAP","B6D2F1 pure (N=1)|C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",3
"XPO1","B6D2F1 pure (N=1)|C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",4
"YARS","B6D2F1 pure (N=1)",1
"YEATS2","B6D2F1 pure (N=1)|C57BL/6 pure (N=3)",2
"YIF1A","B6D2F1 pure (N=1)|C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"YIF1B","B6D2F1 pure (N=1)|C57BL/6 x mix (N=3)",2
"YME1L1","B6D2F1 pure (N=1)|C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",4
"YRDC","B6D2F1 pure (N=1)",1
"ZAN","B6D2F1 pure (N=1)",1
"ZBTB8OS","B6D2F1 pure (N=1)|C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",3
"ZC3HC1","B6D2F1 pure (N=1)|C57BL/6 x mix (N=3)",2
"ZFP125","B6D2F1 pure (N=1)",1
"ZFP143","B6D2F1 pure (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"ZFP281","B6D2F1 pure (N=1)|C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"ZFP326","B6D2F1 pure (N=1)",1
"ZFP352","B6D2F1 pure (N=1)",1
"ZFP353-PS","B6D2F1 pure (N=1)",1
"ZFP369","B6D2F1 pure (N=1)",1
"ZFP386","B6D2F1 pure (N=1)",1
"ZFP558","B6D2F1 pure (N=1)",1
"ZFP574","B6D2F1 pure (N=1)",1
"ZFP617","B6D2F1 pure (N=1)",1
"ZFP7","B6D2F1 pure (N=1)|C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",3
"ZFP808","B6D2F1 pure (N=1)",1
"ZFP809","B6D2F1 pure (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"ZFP874A","B6D2F1 pure (N=1)",1
"ZFP981","B6D2F1 pure (N=1)|C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"ZFP985","B6D2F1 pure (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"ZFP987","B6D2F1 pure (N=1)",1
"ZFP990","B6D2F1 pure (N=1)|C57BL/6 pure (N=3)",2
"ZFP993","B6D2F1 pure (N=1)",1
"ZFX","B6D2F1 pure (N=1)|C57BL/6 pure (N=3)",2
"ZGRF1","B6D2F1 pure (N=1)",1
"ZMYM5","B6D2F1 pure (N=1)",1
"ZNHIT3","B6D2F1 pure (N=1)|C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",4
"ZRANB3","B6D2F1 pure (N=1)|C57BL/6 pure (N=3)",2
"ZSCAN4D","B6D2F1 pure (N=1)",1
"ZSCAN4F","B6D2F1 pure (N=1)",1
"0610012G03RIK","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"1110038F14RIK","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"1600012H06RIK","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"1810009A15RIK","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"2210016F16RIK","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"2210409E12RIK","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"2410015M20RIK","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"2810004N23RIK","C57BL/6 x mix (N=3)",1
"ABCB5","C57BL/6 x mix (N=3)",1
"ACTR6","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"ADSL","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"ALPPL2","C57BL/6 x mix (N=3)",1
"AMD2","C57BL/6 x mix (N=3)",1
"AQR","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"ARHGAP8","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"ARL3","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"ARPC1A","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"ATF1","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"ATG16L2","C57BL/6 x mix (N=3)",1
"ATG3","C57BL/6 x mix (N=3)",1
"ATL3","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"ATP5G3","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"AURKAIP1","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"AVPI1","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"BLOC1S2","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"BYSL","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"C1QBP","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"CACYBP","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"CBFA2T2","C57BL/6 x mix (N=3)",1
"CCNQ","C57BL/6 x mix (N=3)",1
"CDK9","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"CEP63","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"CFDP1","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"CHEK2","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"CHMP2A","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"CNPY3","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"COA7","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"COMMD5","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"COPS6","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"COX14","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"CRB3","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"CUX2","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"D13ERTD608E","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"DDT","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"DDX27","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"DEPDC5","C57BL/6 x mix (N=3)",1
"DNAJC15","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"DNAJC4","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"DPM3","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"DXO","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"EBNA1BP2","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"EI24","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"EIF3G","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"EIF4E2","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"ELP6","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"EXOSC2","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"FAAP24","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"FCF1","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"FKBP6","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"FOXR1","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"FYTTD1","C57BL/6 x mix (N=3)",1
"G3BP1","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GART","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"GLB1","C57BL/6 x mix (N=3)",1
"GLRX2","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GLRX3","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"GM10662","C57BL/6 x mix (N=3)",1
"GM11543","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"GM12790","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GM16327","C57BL/6 x mix (N=3)",1
"GM16381","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"GM1821","C57BL/6 x mix (N=3)",1
"GM19196","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GM2001","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"GM21596","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"GM46223","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"GM5891","C57BL/6 x mix (N=3)",1
"GM9625","C57BL/6 x mix (N=3)",1
"GM9797","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"GOLT1B","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GRB2","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"GTF2H5","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"H2-K1","C57BL/6 x mix (N=3)",1
"HIGD1A","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"HNRNPAB","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"IDH3B","C57BL/6 x mix (N=3)",1
"IMP3","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"INO80C","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"IPO4","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"IPO7","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"ISYNA1","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"KNOP1","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"LGALS3","C57BL/6 x mix (N=3)",1
"LSM12","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"MAP1LC3A","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"MCFD2","C57BL/6 x mix (N=3)",1
"METTL23","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"MIER3","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"MKRN2","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"MOB1A","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"MRPL27","C57BL/6 x mix (N=3)",1
"MRPL28","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"MRPL34","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"MRPL51","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"MRPL54","C57BL/6 x mix (N=3)",1
"MRPS11","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"MRPS6","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"MT-ATP8","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"MT-ND6","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"MYG1","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"NAA38","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"NDUFA11","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"NDUFA7","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"NELFE","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"NFYB","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"NICN1","C57BL/6 x mix (N=3)",1
"NIF3L1","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"NIP7","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"NME1","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"NOL12","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"NOL9","C57BL/6 x mix (N=3)",1
"NOP10","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"NR5A2","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"NSL1","C57BL/6 x mix (N=3)",1
"NUB1","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"PA2G4","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"PDCD10","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"PDS5A","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PDS5B","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PFDN6","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"PGAM1","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PLIN2","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"PLPBP","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"PMM2","C57BL/6 x mix (N=3)",1
"POLDIP3","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"POLR2F","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"POLR2I","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"POLR2K","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"POLR2L","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"PPIA","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"PPM1G","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"PPP1R15A","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"PQBP1","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"PRKRIP1","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"PRPS1L3","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"PRR13","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"PSMB4","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"PSMD14","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"PSMG3","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"PXMP2","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"QTRT1","C57BL/6 x mix (N=3)",1
"RAN","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"RB1CC1","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RBMX2","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RBMXL1","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RCL1","C57BL/6 x mix (N=3)",1
"RMC1","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"RNASEH2A","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"RNF6","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RNPC3","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RPF2","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RPL13","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RPL13A","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RPL19","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RPL27","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RPL3","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"RPL31","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RPL34","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RPL36A","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RPL36AL","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RPL37","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RPL39L","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RPL6","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RPL7L1","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"RPLP2","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RPRD1A","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RPS10","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RPS11","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RPS16","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RPS25","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RPS29","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RPS4X","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RPS6","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RPS7","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RRBP1","C57BL/6 x mix (N=3)",1
"RRP1","C57BL/6 x mix (N=3)",1
"RRP9","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RWDD1","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"SEC63","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"SELENOT","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"SERINC3","C57BL/6 x mix (N=3)",1
"SERP1","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"SIRT1","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"SNAPC5","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"SNRPA","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"SPINK2","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"SRM","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"SRSF1","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"SRSF2","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"SRSF6","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"SS18L2","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"SSSCA1","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"SURF2","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"TAF5L","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"TASP1","C57BL/6 x mix (N=3)",1
"TBCB","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"TCHP","C57BL/6 x mix (N=3)",1
"TIMM13","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"TIMM8A1","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"TLK2","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"TMA7","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"TMED4","C57BL/6 x mix (N=3)",1
"TMEM179","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"TMEM234","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"TOMM22","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"TOMM7","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"TOR2A","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"TPGS1","C57BL/6 x mix (N=3)",1
"TPRKB","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"TRAPPC4","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"TRIM28","C57BL/6 x mix (N=3)",1
"TRIR","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"TRMT10C","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"TXNDC15","C57BL/6 x mix (N=3)",1
"UBAP1","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"UBE2J2","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"UBE2V2","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"UBL4A","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"UBR5","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"UGCG","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"UQCRQ","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"UTP14A","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"UXT","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"WDR55","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"ZBTB43","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"ZFC3H1","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)",2
"ZFP639","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"ZFP775","C57BL/6 x mix (N=3)",1
"ZFP977","C57BL/6 x mix (N=3)",1
"ZMAT5","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"ZNRD1","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"ZPR1","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"ZSCAN5B","C57BL/6 pure (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"2810025M15RIK","C57BL/6 pure (N=3)",1
"4933434E20RIK","C57BL/6 pure (N=3)",1
"ACNAT1","C57BL/6 pure (N=3)",1
"ACOT13","C57BL/6 pure (N=3)",1
"ACTB","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"AGTRAP","C57BL/6 pure (N=3)",1
"AIMP2","C57BL/6 pure (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"AIP","C57BL/6 pure (N=3)",1
"ANAPC13","C57BL/6 pure (N=3)",1
