"gene","int","cnt"
"POLD3","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",5
"POLR2G","C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"PPIB","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"PPP1R15A","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",5
"PPP2R2A","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"PPP4R3A","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",5
"PRC1","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"PRKAR2A","C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"PRMT5","C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"PROM1","C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"PRPF4B","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",4
"PSMC1","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"PTMA","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",5
"PTP4A1","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"RAB2A","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RAB5A","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"RAB7","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",4
"RAD51","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|ICR clean (N=1)",3
"RALGPS2","C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"RANBP9","C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"RBM7","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"RBPJ","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RER1","C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RHPN2","C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"RIF1","C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"RIMKLB","C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"RNF122","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|ICR clean (N=1)",3
"RNF216","C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RNF220","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RNF6","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",4
"RNPC3","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",4
"RPLP2","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",5
"RPS24","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",4
"RPS6KB1","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",4
"RRP9","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",5
"RTN4","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"SAE1","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",5
"SAR1B","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|ICR clean (N=1)",4
"SEC11A","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"SEC24A","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",5
"SEC61B","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|ICR clean (N=1)",3
"SEM1","C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"SETDB2","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",5
"SFMBT1","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"SIAH1B","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"SLC25A44","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",5
"SLC4A1AP","C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"SMARCA5","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",5
"SMIM14","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|ICR clean (N=1)",3
"SNRPA1","C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"SNX3","C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"SNX5","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",4
"SNX9","C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"SP110","C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"SPC25","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",4
"SPIDR","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"SPRYD7","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)",3
"SPTLC2","C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"SRP54C","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)",3
"SRPR","C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"SRSF2","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",4
"STARD7","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|ICR clean (N=1)",3
"STON2","C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|ICR clean (N=1)",3
"SUB1","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",4
"SUCLA2","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|ICR clean (N=1)",3
"SUMO2","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",4
"SUPT16","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)",3
"SYCE2","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",4
"TARDBP","C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"TBCA","C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"TBPL1","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|ICR clean (N=1)",4
"TCL1","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|ICR clean (N=1)",3
"TFB2M","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",5
"TGFB2","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|ICR clean (N=1)",3
"THAP1","C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"TICRR","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"TIMM8B","C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"TK1","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)",3
"TLE4","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"TMC5","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|ICR clean (N=1)",3
"TMCC3","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|ICR clean (N=1)",3
"TMEM50B","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",5
"TMEM92","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",5
"TNPO1","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|ICR clean (N=1)",3
"TOP2A","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",5
"TPR","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",4
"TPT1","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",5
"TRNT1","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|ICR clean (N=1)",3
"TSR1","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",4
"TXNDC9","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",4
"U2SURP","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"UBE2D3","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"UBE2J2","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",5
"UCHL1","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|ICR clean (N=1)",3
"USO1","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",5
"USP16","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",5
"USP33","C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"USP37","C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"UTP4","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"VIRMA","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"VMN1R203","C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"VMN1R229","C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"VRK1","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"WAC","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",5
"WAPL","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"WASF2","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"WDHD1","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"WDR1","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"YPEL5","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|ICR clean (N=1)",3
"YWHAZ","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"ZCCHC3","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|ICR clean (N=1)",3
"ZDHHC3","C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"ZFAND2A","C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"ZFP280D","C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|ICR clean (N=1)",3
"ZFP296","C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"ZFP638","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",5
"ZFP980","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"ZFR","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|ICR clean (N=1)",3
"ZNHIT6","C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"ZRANB1","C57BL/6 clean (N=3)|C57BL/6 x mix (N=3)|ICR clean (N=1)",3
"ZW10","B6D2F1 clean (N=1)|C57BL/6 clean (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"1700017B05RIK","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"2410004B18RIK","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"2810004N23RIK","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"9430038I01RIK","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"9930104L06RIK","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"ABCE1","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"ACOT8","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"ACTR1A","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"ADI1","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"ADIPOR1","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"AKAP1","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"AKAP10","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"AKAP17B","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"AKIRIN2","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|ICR clean (N=1)",3
"ALKBH1","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"AMD1","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"ANKRD40","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|ICR clean (N=1)",3
"AP1M2","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|ICR clean (N=1)",3
"AP4B1","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"AQP9","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"AQR","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"ARHGAP11A","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"ARHGAP29","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"ARPC3","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"ARPC5L","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"ASTE1","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"ATG101","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"AU015228","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"AURKB","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"AVL9","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"BC005537","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"BC024063","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"BCL2L13","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"BDP1","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"BRIX1","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"BSPRY","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"BTF3L4","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"BYSL","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"CALU","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"CASP3","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"CASTOR1","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"CBFA2T2","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"CBLL1","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"CCDC115","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"CCDC117","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"CCDC47","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"CCNB1","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|ICR clean (N=1)",3
"CDC42SE2","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"CDK2","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"CDKN2D","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"CENPL","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"CETN2","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"CHUK","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|ICR clean (N=1)",3
"CIAO2A","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"CMC2","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"CNIH1","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"CNN3","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|ICR clean (N=1)",3
"CNOT1","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"CNOT10","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"COPS2","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"COQ4","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"COX8A","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|ICR clean (N=1)",3
"CPSF4","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"CPSF6","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"CRCP","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"CTSB","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"CWC22","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"D230025D16RIK","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"D7ERTD443E","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"DCAF12","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"DCAF7","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"DDX47","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"DHPS","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"DICER1","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"DIRC2","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|ICR clean (N=1)",3
"DSN1","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"EFNB2","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"EIF2B4","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"ERCC4","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"EZH2","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"FAAP24","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"FANCM","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"FBXW2","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"FOXJ3","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"FRG2F1","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"G3BP1","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"GALNT11","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"GATA1","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"GATA4","C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"GFM1","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"GGPS1","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|ICR clean (N=1)",3
"GLG1","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"GM11487","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|ICR clean (N=1)",3
"GM7488","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|ICR clean (N=1)",3
"GPD2","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"GRSF1","B6D2F1 clean (N=1)|C57BL/6 x mix (N=3)|ICR clean (N=1)",3
